Indice|Categoria|Marca|Descripcion|Precio
9|medicamentos|Perio Aid|Clorhexidina 0.12% / Cloruro De Cetilpiridinio 0.05% Colutorio|$5.999
10|medicamentos|Cutanil|Clotrimazol 1% Topico Semisolido|$10.499
11|medicamentos|Selenium Heelaccord|Trat.Cansancio Concentracion Homeopatico Oral Gtas.|$16.999
12|medicamentos|Kid Calm|Calmante De La Denticion Oral Liquido|$4.999
13|medicamentos|Berodual|Bromuro De Ipratropio 20 Mcg / Fenoterol 50 Mcg Inh.|$22.999
14|medicamentos|Broncard|Levodropropizina 60 Mg/10 Ml Oral Liquido|$11.499
15|medicamentos|Caristop|Trat.Dental Fluorado 5.000 Ppm Semisolido|$8.499
16|medicamentos|Meditoina|Mebeverina 135 Mg Oral Solido|$13.999
17|medicamentos|Clotrimin B|Betametasona 0.05% / Clotrimazol 1% Topico Semisolido|$9.999
18|medicamentos|Lanzopral|Lansoprazol 30 Mg Oral Polvo Solido|$22.599
19|medicamentos|Miragran|Naratriptan 2.5 Mg Oral Solido|$15.199
20|medicamentos|Sicadol Forte|Acido Mefenamico 500 Mg Oral Solido|$3.199
21|medicamentos|Paxon|Buspirona 5 Mg Oral Solido|$9.499
22|medicamentos|Realta|Duloxetina 30 Mg Oral Solido|$14.499
23|medicamentos|Cloval Compuesto|Clobutinol 20 Mg/ 5 Ml / Orciprenalina 5 Mg/5 Ml Oral Liquido|$20.599
24|medicamentos|Underan|Mupirocina 2% Topico Semisolido|$22.999
25|medicamentos|Vertium|Difenidol 25 Mg Oral Solido|$7.999
26|medicamentos|Brontal|Bromhexina 2 Mg/5 Ml / Clofedanol 12.5 Mg/5 Ml Oral Liquido|$8.499
27|medicamentos|Zoltum|Pantoprazol 40 Mg Oral Solido|$26.299
28|medicamentos|Divanon|Clindamicina 100 Mg Ovulo|$20.999
29|medicamentos|Lymphomyosot|Lymphomyosot Inyectable|$15.999
30|medicamentos|Virgan|Ganciclovir 0.15% Oft.Semisolido|$28.999
31|medicamentos|Seronex|Seronex 100|$25.999
32|medicamentos|Levorigotax|Levocetirizina 5 Mg/Ml Oral Gtas.|$10.599
33|medicamentos|Brintellix|Vortioxetina 20 Mg Oral Solido|$62.299
34|medicamentos|Tinox|Tibolona 2.5 Mg Oral Solido|$26.599
35|medicamentos|Acuode|Vitamina D3 50.000 Ui Oral Polvo Solido|$15.599
36|medicamentos|Fluidasa|N Acetilcisteina 100 Mg Oral Polvo Solido|$4.499
37|medicamentos|Tensodox|Ciclobenzaprina 10 Mg Oral Solido|$13.999
38|medicamentos|Tensodox|Ciclobenzaprina 10 Mg Oral Solido|$7.999
39|medicamentos|Famotidina|Famotidina 40 Mg Oral Solido|$799
40|medicamentos|Tioridazina|Tioridazina 100 Mg Oral Solido|$5.099
41|medicamentos|Irazem|Aripiprazol 15 Mg Oral Solido|$45.699
42|medicamentos|Emergen|Sertralina 100 Mg Oral Solido|$36.999
43|medicamentos|Nastifrin|Clorfenamina 1 Mg/Ml / Pseudoefedrina 30 Mg/Ml Oral Gtas.|$8.499
44|medicamentos|Prestiq|Desvenlafaxina 50 Mg Oral Solido|$60.499
45|medicamentos|Debridat Forte|Trimebutino 200 Mg Oral Solido|$48.799
46|medicamentos|Eutirox|Levotiroxina 112 Mcg Oral Solido|$13.399
47|medicamentos|Hipoglucin|Metformina 1000 Mg Oral Solido|$13.999
48|medicamentos|Alopurinol |Alopurinol 300 Mg Oral Solido|$2.199
49|medicamentos|Microser|Betahistina 8 Mg Oral Solido|$32.499
50|medicamentos|Microser|Betahistina 8 Mg Oral Solido|$46.399
51|medicamentos|Amolex Duo|Acido Clavulanico 125 Mg / Amoxicilina 875 Mg Oral Solido|$25.999
52|medicamentos|Arilex Ft|Aripiprazol 15 Mg Oral Solido|$65.999
53|medicamentos|Levofamil|Carbidopa 25 Mg / Levodopa 250 Mg Oral Solido|$20.999
54|medicamentos|Coxdos|Celecoxib 200 Mg Oral Solido|$32.499
55|medicamentos|Zovirax|Aciclovir 250 Mg/5 Ml Inyectable|$105.999
56|medicamentos|Ziagen|Abacavir 20 Mg/Ml Liquido Oral|$122.999
57|medicamentos|Atacand|Candesartan 16 Mg / Hidroclorotiazida 12.5 Mg Oral Solido|$43.799
58|medicamentos|Ovestin|Estriol 0.5 Mg Ovulo|$20.199
59|medicamentos|D-Histaplus|Desloratadina 2.5 Mg/5 Ml Oral Liquido|$5.999
60|medicamentos|Bagomicina|Minociclina 50 Mg Oral Solido|$32.499
61|medicamentos|Prestat|Pregabalina 50 Mg Oral Solido|$9.499
62|medicamentos|Talflex|Ketoprofeno 50 Mg Oral Solido|$6.999
63|medicamentos|Entresto|Sacubitrilo 48.6 Mg / Valsartan 51.4 Mg Oral Solido|$87.999
64|medicamentos|Fluorouracilo |Fluorouracilo 1000 Mg/20 Ml Inyectable|$28.399
65|medicamentos|Galvus|Metformina 850 Mg / Vildagliptina 50 Mg Oral Solido|$45.999
66|medicamentos|Galvus|Metformina 850 Mg / Vildagliptina 50 Mg Oral Solido|$31.999
67|medicamentos|Pregastar|Pregabalina 150 Mg Oral Solido|$20.999
68|medicamentos|Aprovasc|Amlodipino 5 Mg / Irbesartan 150 Mg Oral Solido|$30.199
69|medicamentos|Ibupirac Flu Forte|Ibuprofeno 400 Mg / Pseudoefedrina 60 Mg Oral Solido|$5.299
70|medicamentos|Strattera|Atomoxetina 18 Mg Oral Solido|$26.999
71|medicamentos|Prezcobix|Cobicistat 150 Mg / Darunavir 800 Mg Oral Solido|$269.399
72|medicamentos|Meganox|Lamotrigina 50 Mg Oral Solido|$31.499
73|medicamentos|Arama|Melatonina 3 Mg Oral Solido|$6.299
74|medicamentos|Trigilab|Lamotrigina 100 Mg Oral Solido|$21.999
75|medicamentos|Micardis|Hidroclorotiazida 25 Mg / Telmisartan 80 Mg Oral Solido|$27.899
76|medicamentos|Indapress|Indapamida 2.5 Mg Oral Solido|$31.999
77|medicamentos|Levevitae|Levetiracetam 1000 Mg Oral Solido|$31.999
78|medicamentos|Levevitae|Levetiracetam 500 Mg Oral Solido|$18.199
79|medicamentos|Ceumid|Levetiracetam 500 Mg Oral Solido|$25.999
80|medicamentos|Harvoni|Ledipasvir 90 Mg / Sofosbuvir 400 Mg Oral Solido|$3.801.499
81|medicamentos|Esmya|Ulipristal 5 Mg Oral Solido|$189.499
82|medicamentos|Eurocor Am|Amlodipino 10 Mg / Bisoprolol 5 Mg Oral Solido|$14.999
83|medicamentos|Eurovir|Aciclovir  800 Mg Oral Solido|$56.299
84|medicamentos|Macrosan|Nitrofurantoina 50 Mg Oral Solido|$7.899
85|medicamentos|Repentil|Lorcaserina 10 Mg Oral Solido|$23.599
86|medicamentos|Repentil|Lorcaserina 10 Mg Oral Solido|$34.499
87|medicamentos|Clavam Duo|Acido Clavulanico 125 Mg / Amoxicilina 875 Mg Oral Solido|$16.999
88|medicamentos|Bacterol Forte|Sulfametoxazol 400 Mg/5 Ml / Trimetoprima 80 Mg/5 Ml Oral Liquido|$10.999
89|medicamentos|Amiocar|Esplerenona 50 Mg Oral Solido|$19.999
90|medicamentos|Cardioplus|Olmesartan 20 Mg Oral Solido|$18.699
91|medicamentos|Valcote|Acido Valproico 250 Mg Oral Solido|$16.999
92|medicamentos|Fenitoina|Fenitoina 100 Mg Oral Solido|$1.499
93|medicamentos|Azitrom|Azitromicina 400 Mg/5 Ml Oral Liquido|$15.099
94|medicamentos|Libraxin|Bromuro De Clidinio 2.5 Mg / Clordiazepoxido 5 Mg Oral Solido|$17.199
95|medicamentos|Dopaben|Donepezilo 10 Mg Oral Solido|$64.599
96|medicamentos|Concor Am|Amlodipino 5 Mg / Bisoprolol 5 Mg Oral Solido|$30.499
97|medicamentos|Inspra|Eplerenona 25 Mg Oral Solido|$18.399
98|medicamentos|OPKO                                |Salbutamol 100 Mcg Inhalador X200 Ds|$2.699
99|medicamentos|OPKO                                |Clobetasol 0.05% Cr.X25g|$1.899
0|medicamentos|Neurexan|Trastornos Del Sue?O Ansiedad Homeopatico Oral Solido|$11.499
1|medicamentos|Antiax|Antiacidos Oral Solido|$2.899
2|medicamentos|Eurogesic Pediatrico|Naproxeno 125 Mg/5 Ml Oral Liquido|$5.999
3|medicamentos|Amobiotic|Amoxicilina 1000 Mg Oral Solido|$13.899
4|medicamentos|Lisur|Flavoxato 200 Mg Oral Solido|$16.499
5|medicamentos|Neo-Alertop|Levocetirizina 5 Mg Oral Solido|$8.499
6|medicamentos|Perenteryl |Probioticos Flora Intestinal Oral Solido|$10.999
7|medicamentos|Flapex|Silicato Magnesio Aluminio 1% / Simeticona 4% Oral Gtas.|$13.499
8|medicamentos|Perio Aid|Clorhexidina 0.12% / Cloruro De Cetilpiridinio 0.05% Colutorio|$5.999
9|medicamentos|Quitacallos|Acido Salicilico 30% Topico Semisolido|$5.999
10|medicamentos|Xumadol|Paracetamol 1 G Oral Polvo Solido|$8.999
11|medicamentos|Micosepdeo|Clotrimazol 1% Topico Aerosol|$14.599
12|medicamentos|Selenium Heelaccord|Trat.Cansancio Concentracion Homeopatico Oral Gtas.|$16.999
13|medicamentos|Gynophilus|Probioticos Flora Vaginal Ovulo|$18.499
14|medicamentos|Amarilla|Amarillo De Mercurio 2% Oft.Semisolido|$19.999
15|medicamentos|Atrovent|Bromuro De Ipratropio 20 Mcg Inh.|$26.999
16|medicamentos|Dermodan Plus|Eritromicina 4% / Tretinoina 0.025% Topico Semisolido|$24.999
17|medicamentos|Oralgene|Clorhexidina 1% / Fluoruro De Sodio 0.245% Dental Semisolido|$5.499
18|medicamentos|Aerogastrol|Clordiazepoxido / Metoclopramida / Simeticona Oral Solido|$9.999
19|medicamentos|Cilosvitae|Cilostazol 100 Mg Oral Solido|$21.999
20|medicamentos|Lanzopral|Lansoprazol 30 Mg Oral Solido|$26.699
21|medicamentos|Miragran|Naratriptan 2.5 Mg Oral Solido|$15.199
22|medicamentos|Sicadol Forte|Acido Mefenamico 500 Mg Oral Solido|$4.899
23|medicamentos|Celedox |Celecoxib 200 Mg Oral Solido|$11.999
24|medicamentos|Paxon|Buspirona 5 Mg Oral Solido|$9.499
25|medicamentos|Venlax Xr|Venlafaxina 150 Mg Oral Solido|$67.399
26|medicamentos|Cloval|Clobutinol 40 Mg/5 Ml Oral Liquido|$12.199
27|medicamentos|Vertium|Difenidol 25 Mg Oral Solido|$17.699
28|medicamentos|Extosen|Clorfenamina 0.5 Mg/5 Ml / Codeina 10 Mg/5 Ml / Pseudoefedrina 7.5 Mg/5 Ml Oral Solido|$6.299
29|medicamentos|Folisanin|Acido Folico 5 Mg Oral Solido|$5.699
30|medicamentos|Zoltum|Pantoprazol 20 Mg Oral Solido|$15.799
31|medicamentos|Vedipal|Diosmina 450 Mg / Hesperidina 50 Mg Oral Solido|$34.699
32|medicamentos|Heel - Kit|Detoxificacion Drenaje Homeopatico Oral Gtas.|$31.899
33|medicamentos|Virgan|Ganciclovir 0.15% Oft.Semisolido|$28.999
34|medicamentos|Subelan Xr|Subelan Xr 75|$30.999
35|medicamentos|Subelan Xr|Subelan Xr 37,5|$26.499
36|medicamentos|Levorigotax|Levocetirizina 5 Mg/Ml Oral Gtas.|$10.599
37|medicamentos|Norvetal|Etinilestradiol 0.03 Mg / Levonorgestrel 0.150 Mg Oral Solido|$17.999
38|medicamentos|Ginoderm|Estradiol 0.06% Topico Semisolido|$25.799
39|medicamentos|Leodrin|Acido Alendronico 70 Mg / Vitamina D3 5600 Ui Oral Solido|$29.499
40|medicamentos|Fluidasa|N Acetilcisteina 600 Mg Oral Polvo Solido|$4.799
41|medicamentos|Nontox|Levodropropizina 60 Mg/10 Ml Oral Liquido|$12.499
42|medicamentos|Tensodox|Ciclobenzaprina 10 Mg Oral Solido|$7.999
43|medicamentos|Gemfibrozilo|Gemfibrozilo 300 Mg Oral Solido|$3.899
44|medicamentos|Feminol 15|Etinilestradiol 0.015 Mg / Gestodeno 0.06 Mg Oral Solido|$13.999
45|medicamentos|Emergen|Sertralina 100 Mg Oral Solido|$36.999
46|medicamentos|Emend|Aprepitant 80 Mg Cap. + Aprepitant 125 Mg Oral Solido|$56.499
47|medicamentos|Migratan|Antimigra?Osos Oral Solido|$1.799
48|medicamentos|Prestiq|Desvenlafaxina 50 Mg Oral Solido|$60.499
49|medicamentos|Debridat|Trimebutina 300 Mg Oral Solido|$23.099
50|medicamentos|Eutirox|Levotiroxina 137 Mcg Oral Solido|$16.499
51|medicamentos|Hipoglucin|Glibenclamida 5 Mg / Metformina 500 Mg Oral Solido|$10.499
52|medicamentos|Amiodarona |Amiodarona 200 Mg Oral Solido|$2.399
53|medicamentos|Microser|Betahistina 8 Mg Oral Solido|$46.399
54|medicamentos|Abacten|Azitromicina 400 Mg/5 Ml Oral Liquido|$15.999
55|medicamentos|Emezol|Esomeprazol 40 Mg Oral Solido|$24.499
56|medicamentos|Coxdos|Celecoxib 200 Mg Oral Solido|$32.499
57|medicamentos|Valtrex|Valaciclovir 500 Mg Oral Solido|$40.199
58|medicamentos|Valtrex|Valaciclovir 500 Mg Oral Solido|$92.999
59|medicamentos|Ziagen|Abacavir 20 Mg/Ml Liquido Oral|$122.999
60|medicamentos|Betaloc Zok|Metoprolol 100 Mg Oral Solido|$38.399
61|medicamentos|Agrastat|Tirobifan 0.25 Mg/Ml Infusion I.V.|$342.999
62|medicamentos|Monkast|Montelukast 10 Mg Oral Solido|$19.999
63|medicamentos|Micoset|Terninafina 1% Topico Semisolido|$8.499
64|medicamentos|Talflex|Ketoprofeno 50 Mg Oral Solido|$6.999
65|medicamentos|Tareg-D|Hidroclorotiazida 12.5 Mg / Valsartan 160 Mg Oral Solido|$44.999
66|medicamentos|Kisqali |Ribociclib 200 Mg/ Oral Solido|$3.700.899
67|medicamentos|Galvus|Metformina 850 Mg / Vildagliptina 50 Mg Oral Solido|$31.999
68|medicamentos|Tegretal|Carbamazepina 100 Mg/5 Ml Oral Liquido|$16.499
69|medicamentos|Tegretal|Carbamazepina 200 Mg Oral Solido|$45.099
70|medicamentos|Aprovasc|Amlodipino 5 Mg / Irbesartan 300 Mg Oral Solido|$29.999
71|medicamentos|Panzytrat|Pancreatina 250 Mg Oral Solido|$111.299
72|medicamentos|Strattera|Atomoxetina 25 Mg Oral Solido|$46.999
73|medicamentos|Prezista|Darunavir 400 Mg Oral Solido|$271.499
74|medicamentos|Feminol |Etinilestradiol 0.02 Mg / Gestodeno 0.075 Mg Oral Solido|$12.499
75|medicamentos|Meganox|Lamotrigina 100 Mg Oral Solido|$53.499
76|medicamentos|Lipistat|Monascus Purpureus 400 Mg Oral Solido|$13.499
77|medicamentos|Micardis|Amlodipino 10 Mg / Telmisartan 80 Mg Oral Solido|$34.499
78|medicamentos|Oltan-Amlo|Amlodipino 5 Mg / Olmesartan 40 Mg Oral Solido|$16.999
79|medicamentos|Dutasvitae|Dutasterida 0.5 Mg Oral Solido|$38.499
80|medicamentos|Trizol|Lamotrigina 200 Mg Oral Solido|$39.999
81|medicamentos|Epclusa|Sofosbuvir 400 Mg / Velpatasvir 100 Mg Oral Solido|$3.825.299
82|medicamentos|Amoval Duo|Amoxicilina 800 Mg/5 Ml Oral Liquido|$15.999
83|medicamentos|Tellmi|Telmisartan|$19.999
84|medicamentos|Antalin|Amitriptilina 12.5 Mg / Clordiazepoxido 5 Mg Oral Solido|$20.699
85|medicamentos|Pruval|Prucaloprida 2 Mg Oral Solido|$36.499
86|medicamentos|Macrosan|Nitrofurantoina 100 Mg Oral Solido|$15.299
87|medicamentos|Eutebrol|Memantina 10 Mg Oral Solido|$37.499
88|medicamentos|Clavam Duo|Acido Clavulanico 125 Mg / Amoxicilina 875 Mg Oral Solido|$21.499
89|medicamentos|Bacterol|Sulfametoxazol 200 Mg/5 Ml / Trimetoprima 40 Mg/5 Ml Oral Liquido|$9.499
90|medicamentos|Anfibol|Nebivolol 5 Mg Oral Solido|$22.999
91|medicamentos|Valcote|Acido Valproico 125 Mg Oral Solido|$9.999
92|medicamentos|Fluconazol|Fluconazol 150 Mg Oral Solido|$6.699
93|medicamentos|Amobiotic Bid|Amoxicilina 1000 Mg/5 Ml Oral Liquido|$14.999
94|medicamentos|Dopaben|Donepezilo 10 Mg Oral Solido|$64.599
95|medicamentos|Concor Am|Amlodipino 10 Mg / Bisoprolol 5 Mg Oral Solido|$30.899
96|medicamentos|Concor|Bisoprolol 10 Mg Oral Solido|$32.099
97|medicamentos|Inspra|Esplerenona 50 Mg Oral Solido|$25.199
98|medicamentos|BPH S.A                              |Salbutamol 0.5% Sol.Neb.X20ml|$14.599
99|medicamentos|OPKO                                |Clobetasol 0.05% Cr.X25g|$1.899
0|medicamentos|Magnatil Calcio|Vitamina C 100 Mg / Calcio 250 Mg / Magnesio 103.2 Mg Oral Solido|$26.799
1|medicamentos|Antiax|Antiacidos Oral Solido|$2.899
2|medicamentos|Deucodol|Ibuprofeno 200 Mg/5 Ml Oral Liquido|$5.799
3|medicamentos|Amobiotic|Amoxicilina 1000 Mg Oral Solido|$13.899
4|medicamentos|Nogesta|Desogestrel 75 Mcg Oral Solido|$13.499
5|medicamentos|Perenteryl |Probioticos Flora Intestinal Oral Polvo Solido|$9.699
6|medicamentos|Difem|Etanol 70% Topico Semisolido|$2.299
7|medicamentos|Flapex|Silicato Magnesio Aluminio 1% / Simeticona 4% Oral Gtas.|$13.499
8|medicamentos|Prenamin Pro|Dha Probioticos Embarazo Oral Solido|$19.999
9|medicamentos|Dolorub|Ibuprofeno 5% Topico Semisolido|$2.599
10|medicamentos|Micosepdeo|Clotrimazol 1% Topico Aerosol|$14.599
11|medicamentos|Valupass|Tranquilizante Natural Oral Solido|$9.499
12|medicamentos|Clarimir F|Feniramina 0.3% / Nafazolina 0.025% Colirio|$8.899
13|medicamentos|Mobex|Meloxicam 15 Mg Oral Solido|$16.499
14|medicamentos|Dermodan|Tretinoina 0.025% Topico Semisolido|$19.999
15|medicamentos|Mesigyna|Estradiol 5 Mg/Ml / Noretisterona 50 Mg/Ml Inyectable|$11.399
16|medicamentos|Diane 35|Ciproterona 2 Mg / Etinilestradiol 0.035 Mg Oral Solido|$22.599
17|medicamentos|Tronsalan|Trazodona 100 Mg Oral Solido|$15.799
18|medicamentos|Arivitae|Aripiprazol 10 Mg Oral Solido|$27.499
19|medicamentos|Lanzopral|Amoxicilina 500 Mg Cap. + Claritromicina 500 Mg Com.Rec. + Lansoprazol 30 Mg Oral Solido|$37.899
20|medicamentos|Piascledine|Glycine Max 200 Mg / Pulpa De Persea Gratissima 100 Mg Oral Solido|$24.299
21|medicamentos|Celedox |Celecoxib 200 Mg Oral Solido|$32.999
22|medicamentos|Paxon|Buspirona 10 Mg Oral Solido|$12.499
23|medicamentos|Deprax|Sertralina 50 Mg Oral Solido|$21.099
24|medicamentos|Broncatox|Levodropropizina 60 Mg/10 Ml Oral Liquido|$10.599
25|medicamentos|Odanex|Ondansetron 8 Mg/4 Ml Inyectable|$6.499
26|medicamentos|Folisanin|Acido Folico 1 Mg Oral Solido|$4.499
27|medicamentos|Contumax|Polietilenglicol 3350 17 G Oral Polvo Solido|$18.499
28|medicamentos|Mitrul|Ciclobenzaprina 15 Mg Oral Solido|$8.799
29|medicamentos|Hialtears|Hialuronato Sodico 0.4% Colirio|$14.999
30|medicamentos|Hialtears|Hialuronato Sodico 0.4% Colirio|$12.199
31|medicamentos|Zabak|Ketotifeno 0.025% Colirio|$23.099
32|medicamentos|Subelan Xr|Subelan Xr 150|$44.999
33|medicamentos|Levorigotax|Levocetirizina 2.5 Mg/5 Ml Oral Liquido|$8.499
34|medicamentos|Normalac|Linestrenol 0.5 Mg Oral Solido|$8.899
35|medicamentos|Primaquin|Estradiol 2 Mg Oral Solido|$17.999
36|medicamentos|Luvox|Fluvoxamina 100 Mg Oral Solido|$43.999
37|medicamentos|Bropil Lf|Salbutamol 100 Mcg Inh.|$8.999
38|medicamentos|Tensodox|Ciclobenzaprina 5 Mg Oral Solido|$10.499
39|medicamentos|Gemfibrozilo|Gemfibrozilo 600 Mg Oral Solido|$4.399
40|medicamentos|Lady-Ten|Ciproterona 2 Mg / Etinilestradiol 0.035 Mg Oral Solido|$21.599
41|medicamentos|Cerazette|Desogestrel 75 Mcg Oral Solido|$17.299
42|medicamentos|Sostac|Fluoxetina 20 Mg Oral Solido|$17.999
43|medicamentos|Nartan|Naratriptan 2.5 Mg Oral Solido|$14.699
44|medicamentos|Prestiq|Desvenlafaxina 100 Mg Oral Solido|$76.499
45|medicamentos|Debridat|Trimebutina 100 Mg Oral Solido|$17.999
46|medicamentos|Eutirox|Levotiroxina 25 Mcg Oral Solido|$9.299
47|medicamentos|Hipoglucin|Metformina 1000 Mg Oral Solido|$17.999
48|medicamentos|Captopril |Captopril 25 Mg Oral Solido|$4.199
49|medicamentos|Microser|Betahistina 16 Mg Oral Solido|$40.999
50|medicamentos|Clarimax|Claritromicina 500 Mg Oral Solido|$25.999
51|medicamentos|Viproxil|Pargeverina 5 Mg/Ml Oral Gtas.|$4.899
52|medicamentos|Prucalex|Prucaloprida 2 Mg Oral Solido|$44.999
53|medicamentos|Coxdos|Celecoxib 200 Mg Oral Solido|$13.499
54|medicamentos|Aroxat|Paroxetina 20 Mg Oral Solido|$47.999
55|medicamentos|Naramig|Naratriptan 2.5 Mg Oral Solido|$31.499
56|medicamentos|Betaloc Zok|Metoprolol 25 Mg Oral Solido|$23.699
57|medicamentos|Sustenan|Testosterona 250 Mg Inyectable|$36.999
58|medicamentos|Monkast|Montelukast 5 Mg Oral Solido|$17.499
59|medicamentos|Privex|Ciclopirox 8% Topico Laca|$43.999
60|medicamentos|Micoset|Terbinafina 250 Mg Oral Solido|$24.499
61|medicamentos|Talflex|Ketoprofeno 150 Mg Oral Solido|$12.999
62|medicamentos|Tareg-D|Hidroclorotiazida 25 Mg / Valsartan 160 Mg Oral Solido|$36.299
63|medicamentos|Exjade|Deferasirox 250 Mg Oral Solido|$301.999
64|medicamentos|Exjade|Deferasirox 500 Mg Oral Solido|$628.499
65|medicamentos|Galvus|Metformina 1000 Mg / Vildagliptina 50 Mg Oral Solido|$50.499
66|medicamentos|Tegretal|Carbamazepina 200 Mg Oral Solido|$22.699
67|medicamentos|Aprovasc|Amlodipino 5 Mg / Irbesartan 300 Mg Oral Solido|$29.999
68|medicamentos|Buscapina Compuesto|Metamizol Sodico 250 Mg/Ml / N Butilbromuro De Hioscina 20 Mg/5 Ml Inyectable|$6.499
69|medicamentos|Strattera|Atomoxetina 40 Mg Oral Solido|$44.999
70|medicamentos|Phosfoenema|Laxante Salino Enema|$7.999
71|medicamentos|Sigmasporin|Ciclosporina 100 Mg Oral Solido|$135.499
72|medicamentos|Sigmasporin|Ciclosporina 50 Mg Oral Solido|$63.499
73|medicamentos|Lipistat|Monascus Purpureus 400 Mg Oral Solido|$13.499
74|medicamentos|Catapresan|Clonidina 0.1 Mg Oral Solido|$20.999
75|medicamentos|Oltan-Amlo|Amlodipino 10 Mg / Olmesartan 40 Mg Oral Solido|$15.999
76|medicamentos|Hidroronol-T|Hidroclororotiazida 25 Mg / Triamtereno 50 Mg Oral Solido|$10.499
77|medicamentos|Dutasvitae|Dutasterida 0.5 Mg Oral Solido|$38.499
78|medicamentos|Glaucotensil|Dorzolamida 2% Colirio|$20.999
79|medicamentos|Epclusa|Sofosbuvir 400 Mg / Velpatasvir 100 Mg Oral Solido|$3.825.299
80|medicamentos|Clavinex Duo|Acido Clavulanico 57 Mg/5 Ml / Amoxicilina 800 Mg/5 Ml Oral Liquido|$12.999
81|medicamentos|Tellmi|Telmisartan|$23.999
82|medicamentos|Pruval|Prucaloprida 1 Mg Oral Solido|$25.899
83|medicamentos|Glausolets Plus |Dorzolamida 2% / Timolol 0.5% Colirio|$26.899
84|medicamentos|Brimotim|Brimonidina 0.2% Colirio|$21.999
85|medicamentos|Eutebrol|Memantina 10 Mg Oral Solido|$37.499
86|medicamentos|Bisopril|Bisoprolol 1.25 Mg Oral Solido|$6.999
87|medicamentos|Ricilina|Azitromicina 500 Mg Oral Solido|$29.499
88|medicamentos|Ricilina|Azitromicina 200 Mg/5 Ml Oral Liquido|$12.999
89|medicamentos|Anfibol|Nebivolol 5 Mg Oral Solido|$22.999
90|medicamentos|Valcote Er|Acido Valproico 250 Mg Oral Solido|$44.499
91|medicamentos|Fluconazol|Fluconazol 150 Mg Oral Solido|$6.699
92|medicamentos|Uren|Hidroclororotiazida 25 Mg / Triamtereno 50 Mg Oral Solido|$4.399
93|medicamentos|Merital|Memantina 10 Mg Oral Solido|$45.199
94|medicamentos|Concor|Bisoprolol 5 Mg Oral Solido|$31.999
95|medicamentos|Inlyta|Axitinib 1 Mg Oral Solido|$2.875.599
96|medicamentos|Inlyta|Axitinib 5 Mg Oral Solido|$4.750.999
97|medicamentos|HOSPIFARMA                          |Pranolol 10mg X20 Comp.|$1.099
98|medicamentos|LABORATORIO CHILE                    |Preclar 250mg/5ml S.O.X80ml|$16.799
99|medicamentos|GLAXO                               |Curocef 250mg/5ml S.O.X100ml|$36.499
0|medicamentos|Grip-Heel|Antigripal Oral Soliddo|$17.499
1|medicamentos|Ab|Antiseptico Antitusivo Bucofaringeo Oral Solido|$3.099
2|medicamentos|Gesiproct|Lidocaina 2% / Tribenosido 5% Topico Semisolido|$10.399
3|medicamentos|Asventol|Montelukast 10 Mg Oral Solido|$40.099
4|medicamentos|Asventol|Montelukast 4 Mg Oral Solido|$26.299
5|medicamentos|Nogesta|Desogestrel 75 Mcg Oral Solido|$13.499
6|medicamentos|Aloelax|Tratamiento Laxante De 50 Cápsulas|$11.599
7|medicamentos|Flapex|Enzimas Digestivas Agente Antiflatulento Oral Solido|$4.499
8|medicamentos|Flapex|Enzimas Digestivas Agente Antiflatulento Oral Solido|$7.499
9|medicamentos|Proctogel|Lidocaina 2% / Tribenosido 5% Topico Semisolido|$14.499
10|medicamentos|Biolectro|Acido Acetilsalicilico / Cafeina / Paracetamol Oral Solido|$3.199
11|medicamentos|Merpal|Diclofenaco Sodico 1% Topico Aerosol|$6.499
12|medicamentos|Valupass|Tranquilizante Natural Oral Solido|$5.999
13|medicamentos|Biocefac|Terapia Floral Cefaleas Oral Gotas|$5.999
14|medicamentos|Mobex|Meloxicam 15 Mg/1.5 Ml Inyectable|$12.399
15|medicamentos|Mobex|Meloxicam 15 Mg Oral Solido|$31.199
16|medicamentos|Dermodan|Tretinoina 0.05% Topico Semisolido|$19.499
17|medicamentos|Gynera|Etinilestradiol 0.03 Mg / Gestodeno 0.075 Mg Oral Solido|$25.499
18|medicamentos|Tronsalan|Trazodona 25 Mg Oral Solido|$11.599
19|medicamentos|Escitavitae|Escitalopram 20 Mg Oral Solido|$24.999
20|medicamentos|Depurol Retard|Venlafaxina 150 Mg Oral Solido|$68.699
21|medicamentos|Ilinol|Hidroxicloroquina 200 Mg Oral Solido|$28.499
22|medicamentos|Spasmex|Trospio 30 Mg Oral Solido|$34.499
23|medicamentos|Lomex|Omeprazol 40 Mg Inyectable|$12.099
24|medicamentos|Venlax|Venlafaxina 37.5 Mg Oral Solido|$22.699
25|medicamentos|Lukanex Pediatrico|Montelukast 4 Mg Oral Solido|$37.899
26|medicamentos|Lukanex|Montelukast 4 Mg Oral Solido|$26.099
27|medicamentos|Odanex|Ondansetron 4 Mg/2 Ml Inyectable|$1.899
28|medicamentos|Ferranim|Antianemicos Con Hierro Oral Solido|$10.999
29|medicamentos|Idena|Acido Ibandronico 150 Mg Oral Solido|$26.499
30|medicamentos|Divaril|Mirtazapina 30 Mg Oral Solido|$24.899
31|medicamentos|Revil B12 Forte|Estimulante Del Apetito Oral Solido|$20.799
32|medicamentos|Freegen|Carboximetilcelulosa 1% Oft.Semisolido|$16.999
